Код материала;PRODH0;Иерархия 1 уровня;Иерархия 2 уровня;PRDHA;Количество в ПЕИ
000000000000083825;930;30440;3044001400;304400140001100;4 310,00
000000000000083826;930;30440;3044001400;304400140001100;1 210,00
000000000000083827;930;30440;3044001400;304400140001100;5 077,50
000000000000083828;930;30440;3044001400;304400140001100;29 762,30
000000000000083829;930;30440;3044001400;304400140001100;33 191,25
000000000000083830;930;30380;3038003900;303800390001500;10,00
000000000000083831;930;30426;3042601200;304260120001600;61,12
000000000000083833;940;30493;3049301200;304930120001100;652 440,00
000000000000083834;940;30493;3049301100;304930110001100;1 628 031,00
000000000000083835;940;30493;3049301400;304930140001100;1 547 901,00
000000000000083836;930;30460;3046001200;304600120001800;8 067,33
000000000000083839;930;30426;3042601200;304260120001400;3 013,65
000000000000083840;930;30460;3046002000;304600200001800;2 225,69
000000000000083847;930;30390;3039003700;303900370001100;11,00
000000000000083860;930;30381;3038104200;303810420001400;4,00
000000000000083865;930;30461;3046101100;304610110001300;318,60
000000000000083866;930;30461;3046101100;304610110001300;34,80
000000000000083868;930;30383;3038301800;303830180001300;132,00
000000000000083873;930;30380;3038001800;303800180001400;22,00
000000000000083877;930;30380;3038002000;303800200001400;306,31
000000000000083879;930;30381;3038102000;303810200001500;1,26
000000000000083894;935;30520;3052001400;305200140001100;0,99
000000000000083896;930;30460;3046001500;304600150001800;85,10
000000000000083904;940;30481;3048106600;304810660001150;1 983,00
000000000000083907;910;10100;1010001400;101000140001100;5,75
000000000000083912;930;30380;3038002600;303800260001400;9,00
000000000000083916;915;10220;1022001500;102200150001600;5,78
000000000000083918;910;10101;1010101300;101010130001100;260,71
000000000000083919;915;10220;1022003100;102200310001500;5 386,00
000000000000083921;915;10220;1022003800;102200380001400;11,10
000000000000083923;930;30441;3044101400;304410140001100;7,50
000000000000083925;930;30460;3046001100;304600110001200;3 264,40
000000000000083926;930;30460;3046001100;304600110001300;5 695,20
000000000000083927;930;30460;3046001100;304600110001400;2 472,00
000000000000083928;930;30460;3046001100;304600110001400;417,60
000000000000083929;930;30460;3046001100;304600110001400;1 380,24
000000000000083930;930;30460;3046001500;304600150001200;4 149,10
000000000000083931;930;30460;3046001100;304600110001300;1 886,40
000000000000083932;930;30460;3046001100;304600110001300;390,96
000000000000083933;930;30460;3046001100;304600110001300;730,08
000000000000083934;930;30460;3046001100;304600110001300;1 597,32
000000000000083935;930;30460;3046001100;304600110001200;20 049,12
000000000000083936;930;30460;3046001100;304600110001200;76 846,00
000000000000083937;930;30460;3046001100;304600110001200;100 502,40
000000000000083938;930;30460;3046001100;304600110001200;186 042,20
000000000000083939;930;30460;3046001100;304600110001200;118 861,20
000000000000083940;930;30460;3046001100;304600110001200;30 764,88
000000000000083941;930;30460;3046001100;304600110001300;1 499,40
000000000000083942;930;30450;3045001700;304500170001500;20 203,00
000000000000083943;930;30450;3045001100;304500110001100;172 712,00
000000000000083944;930;30450;3045001500;304500150001200;1 010 476,15
000000000000083945;930;30450;3045001500;304500150001300;27 531,00
000000000000083946;930;30450;3045001500;304500150001300;9 085,00
000000000000083950;930;30425;3042501200;304250120001100;205,50
000000000000083951;930;30425;3042501200;304250120001400;4 600,69
000000000000083960;930;30440;3044001400;304400140001100;6 278,50
000000000000083963;930;30421;3042101200;304210120001300;28,70
000000000000083966;930;30421;3042101200;304210120001300;246,00
000000000000083967;930;30421;3042101200;304210120001300;742,35
000000000000083968;930;30421;3042101200;304210120001400;357,74
000000000000083971;935;30511;3051103500;305110350001100;6,17
000000000000083973;935;30511;3051102000;305110200001100;8,74
000000000000083981;930;30420;3042001100;304200110001300;417,69
000000000000083989;930;30420;3042001100;304200110001400;798,66
000000000000083993;930;30370;3037001200;303700120001300;893,85
000000000000083998;930;30370;3037001200;303700120001300;29,80
000000000000083999;930;30370;3037001200;303700120001400;331,88
000000000000084001;930;30370;3037001200;303700120001400;5 815,51
000000000000084002;930;30370;3037001200;303700120001400;221,84
000000000000084004;930;30370;3037001200;303700120001400;148,68
000000000000084005;930;30370;3037001200;303700120001400;1 362,90
000000000000084006;930;30370;3037001200;303700120001400;3 419,64
000000000000084007;930;30370;3037001200;303700120001400;382,32
000000000000084008;930;30370;3037001200;303700120001400;910,67
000000000000084009;930;30370;3037001200;303700120001400;221,96
000000000000084010;930;30370;3037001200;303700120001400;46 341,37
000000000000084011;930;30370;3037001200;303700120001400;1 010,08
000000000000084012;910;10100;1010001300;101000130001100;76 411,25
000000000000084013;910;10100;1010001400;101000140001100;11 875,00
000000000000084014;910;10100;1010001600;101000160001100;49 136,17
000000000000084015;910;10100;1010001900;101000190001100;197 039,57
000000000000084016;910;10101;1010101600;101010160001100;29 990,63
000000000000084017;930;30440;3044001200;304400120001100;12 686,16
000000000000084018;930;30440;3044001200;304400120001100;13 907,50
000000000000084019;930;30440;3044001200;304400120001100;2 805,00
000000000000084020;930;30440;3044001200;304400120001100;7 020,00
000000000000084021;930;30440;3044001200;304400120001100;20 282,28
000000000000084022;930;30440;3044001300;304400130001100;3 368,75
000000000000084023;930;30440;3044001300;304400130001100;2 196,88
000000000000084024;930;30440;3044001300;304400130001100;2 003,13
000000000000084025;930;30440;3044001300;304400130001100;6 487,50
000000000000084026;930;30440;3044001300;304400130001100;8 400,00
000000000000084027;930;30441;3044101300;304410130001100;15,63
000000000000084028;930;30441;3044101300;304410130001100;12,50
000000000000084029;930;30441;3044101300;304410130001100;15,63
000000000000084030;930;30440;3044001300;304400130001100;5 031,25
000000000000084031;930;30440;3044001300;304400130001100;7 165,63
000000000000084032;930;30440;3044001300;304400130001100;64 084,69
000000000000084033;930;30440;3044001300;304400130001100;64 831,00
000000000000084034;930;30440;3044001400;304400140001100;15 366,38
000000000000084035;930;30440;3044001400;304400140001100;4 253,13
000000000000084036;930;30440;3044001400;304400140001100;61 996,25
000000000000084037;930;30440;3044001400;304400140001100;4 587,50
000000000000084038;930;30440;3044001400;304400140001100;22 258,13
000000000000084039;930;30440;3044001400;304400140001100;31 338,13
000000000000084040;930;30440;3044001400;304400140001100;176 879,87
000000000000084041;930;30440;3044001400;304400140001100;234 164,12
000000000000084042;930;30450;3045002000;304500200001800;98 833,94
000000000000084044;930;30451;3045102000;304510200002200;7 284,55
000000000000084045;930;30451;3045102000;304510200002200;2 478,70
000000000000084047;930;30450;3045002100;304500210001800;36 441,60
000000000000084048;930;30451;3045102100;304510210001200;2 431,20
000000000000084049;930;30451;3045102100;304510210001200;13 027,20
000000000000084054;930;30450;3045001200;304500120001400;138,60
000000000000084055;930;30450;3045001600;304500160001300;16 893,77
000000000000084056;930;30450;3045001600;304500160001300;2 644,31
000000000000084057;930;30450;3045001600;304500160001400;1 856,07
000000000000084058;930;30450;3045001600;304500160001800;12,61
000000000000084059;930;30450;3045001800;304500180001800;18 299,83
000000000000084060;930;30450;3045001100;304500110001200;2 784,00
000000000000084061;930;30450;3045001100;304500110001300;2 685,60
000000000000084062;930;30450;3045001100;304500110001300;2 548,80
000000000000084063;930;30450;3045001500;304500150001200;42 357,61
000000000000084071;930;30460;3046001200;304600120001400;1 376,76
000000000000084072;930;30460;3046001200;304600120001400;27 047,79
000000000000084073;930;30460;3046001200;304600120001400;2 173,71
000000000000084074;930;30460;3046001200;304600120001400;11 078,83
000000000000084075;930;30460;3046001200;304600120001400;4 481,12
000000000000084076;930;30460;3046001200;304600120001400;22 768,12
000000000000084077;930;30460;3046001200;304600120001400;17 567,55
000000000000084078;930;30460;3046001200;304600120001400;42 502,07
000000000000084080;930;30460;3046001200;304600120001400;17 616,06
000000000000084081;930;30460;3046001600;304600160001300;1 367,89
000000000000084083;930;30460;3046001600;304600160001300;1 179,22
000000000000084085;930;30460;3046001600;304600160001300;1 261,20
000000000000084086;930;30460;3046001600;304600160001300;346,83
000000000000084087;930;30460;3046001600;304600160001300;1 784,60
000000000000084089;930;30460;3046001600;304600160001400;14 772,86
000000000000084090;930;30460;3046001600;304600160001400;68 972,40
000000000000084091;930;30460;3046001600;304600160001400;699,97
000000000000084092;930;30460;3046001600;304600160001400;22 083,61
000000000000084093;930;30460;3046001600;304600160001400;2 719,99
000000000000084094;930;30460;3046001600;304600160001400;14 396,60
000000000000084095;930;30460;3046001600;304600160001400;6 543,53
000000000000084096;930;30460;3046001600;304600160001400;47 490,80
000000000000084097;930;30460;3046001600;304600160001400;70 434,09
000000000000084098;930;30460;3046001600;304600160001400;123 419,31
000000000000084099;930;30460;3046001600;304600160001400;279,57
000000000000084100;930;30460;3046001600;304600160001400;1 923,33
000000000000084101;930;30460;3046001800;304600180001400;1 093,07
000000000000084102;930;30460;3046001800;304600180001400;1 093,07
000000000000084103;930;30460;3046001800;304600180001400;1 243,84
000000000000084104;930;30460;3046001800;304600180001800;12 815,28
000000000000084105;930;30460;3046001800;304600180001800;773,36
000000000000084106;930;30460;3046001800;304600180001800;1 583,06
000000000000084107;930;30460;3046001100;304600110001200;53 097,84
000000000000084108;930;30460;3046001100;304600110001200;3 837,60
000000000000084109;930;30460;3046001100;304600110001200;4 106,40
000000000000084110;930;30460;3046001100;304600110001200;15 701,76
000000000000084111;930;30460;3046001100;304600110001200;1 840,80
000000000000084112;930;30460;3046001100;304600110001200;7 669,92
000000000000084113;930;30460;3046001100;304600110001200;64 540,08
000000000000084114;930;30460;3046001100;304600110001200;105 499,68
000000000000084115;930;30460;3046001100;304600110001200;6 855,60
000000000000084116;930;30460;3046001100;304600110001300;2 080,80
000000000000084117;930;30460;3046001100;304600110001300;1 533,60
000000000000084118;930;30460;3046001100;304600110001300;967,20
000000000000084119;930;30460;3046001100;304600110001300;720,00
000000000000084120;930;30460;3046001100;304600110001300;5 054,40
000000000000084121;930;30460;3046001100;304600110001300;1 224,00
000000000000084122;930;30460;3046001100;304600110001300;7 896,00
000000000000084123;930;30460;3046001100;304600110001300;2 505,60
000000000000084124;930;30460;3046001100;304600110001300;120,00
000000000000084125;930;30460;3046001100;304600110001300;2 052,00
000000000000084127;930;30461;3046101100;304610110001300;6,96
000000000000084128;930;30461;3046101100;304610110001300;2 366,40
000000000000084132;930;30460;3046001100;304600110001400;1 812,00
000000000000084137;930;30460;3046001500;304600150001400;4 422,90
000000000000084139;930;30460;3046001200;304600120001400;17 830,89
000000000000084144;930;30460;3046001100;304600110001200;15 712,80
000000000000084145;930;30460;3046001100;304600110001200;17 393,04
000000000000084146;930;30460;3046001100;304600110001200;13 759,20
000000000000084147;930;30460;3046001100;304600110001200;15 938,40
000000000000084155;930;30380;3038001300;303800130001300;80,00
000000000000084158;930;30380;3038002600;303800260001300;240,00
000000000000084159;930;30380;3038002600;303800260001300;3 040,00
000000000000084161;930;30380;3038003700;303800370001300;5 420,00
000000000000084162;945;30580;3058001200;305800120001900;1 960,00
000000000000084165;930;30380;3038004100;303800410001400;4,00
000000000000084169;930;30450;3045001700;304500170001800;24 702,24
000000000000084170;930;30450;3045001100;304500110001200;409 853,60
000000000000084171;930;30370;3037001500;303700150001200;5 055,68
000000000000084172;930;30370;3037001500;303700150001200;10 329,70
000000000000084173;930;30370;3037001500;303700150001200;15 622,73
000000000000084174;930;30370;3037001500;303700150001200;15 821,44
000000000000084175;930;30370;3037001500;303700150001200;3 245,11
000000000000084176;930;30370;3037001500;303700150001200;4 806,67
000000000000084177;930;30370;3037001500;303700150001200;8 263,07
000000000000084178;930;30370;3037001500;303700150001200;7 183,84
000000000000084179;930;30370;3037001500;303700150001200;17 680,39
000000000000084180;930;30370;3037001500;303700150001200;34 108,27
000000000000084181;930;30370;3037001500;303700150001200;47 414,39
000000000000084182;930;30370;3037001500;303700150001200;58 329,76
000000000000084190;930;30370;3037001500;303700150001300;169,92
